nohup: ignoring input
***************** properties *****************
"scanproportion"="0"
"workload"="core"
"readallfields"="true"
"insertproportion"="0"
"recordcount"="10000000"
"expected_ops"="2000"
"mysql.port"="4000"
"fieldlength"="600"
"dotransactions"="true"
"timedistribution"="meituanupdate"
"readmodifywriteproportion"="0"
"readproportion"="0"
"real_delay"="3000"
"timeperiod"="30"
"noiseratio"="0.1"
"fieldcount"="2"
"mysql.host"="10.233.63.103"
"requestdistribution"="uniform"
"threadcount"="8"
"table"="table1"
"updateproportion"="1"
"hotspotopnfraction"="0.8"
"maxscanlength"="100"
"writeallfields"="true"
"period_in_time"="true"
"scanlengthdistribution"="uniform"
"hotspotdatafraction"="0.2"
"operationcount"="1000000000000"
**********************************************
UPDATE - Takes(s): 13230.1, Count: 8826480, OPS: 667.2, Avg(us): 5239, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 630000
UPDATE - Takes(s): 13240.0, Count: 8833626, OPS: 667.2, Avg(us): 5239, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 631000
UPDATE - Takes(s): 13250.0, Count: 8841924, OPS: 667.3, Avg(us): 5238, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 631000
UPDATE - Takes(s): 13260.0, Count: 8849965, OPS: 667.4, Avg(us): 5238, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 631000
UPDATE - Takes(s): 13270.0, Count: 8857604, OPS: 667.5, Avg(us): 5237, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 630000
UPDATE - Takes(s): 13280.0, Count: 8865457, OPS: 667.6, Avg(us): 5237, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 629000
UPDATE - Takes(s): 13290.0, Count: 8873326, OPS: 667.7, Avg(us): 5236, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 629000
UPDATE - Takes(s): 13300.0, Count: 8881167, OPS: 667.8, Avg(us): 5236, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 628000
UPDATE - Takes(s): 13310.0, Count: 8888967, OPS: 667.8, Avg(us): 5235, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 626000
UPDATE - Takes(s): 13320.0, Count: 8896625, OPS: 667.9, Avg(us): 5235, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 626000
UPDATE - Takes(s): 13330.0, Count: 8903485, OPS: 667.9, Avg(us): 5235, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 626000
UPDATE - Takes(s): 13340.0, Count: 8910374, OPS: 667.9, Avg(us): 5234, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 626000
UPDATE - Takes(s): 13350.0, Count: 8917194, OPS: 668.0, Avg(us): 5234, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 625000
UPDATE - Takes(s): 13360.0, Count: 8921716, OPS: 667.8, Avg(us): 5235, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 625000
UPDATE - Takes(s): 13370.0, Count: 8928470, OPS: 667.8, Avg(us): 5235, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 625000
UPDATE - Takes(s): 13380.0, Count: 8935323, OPS: 667.8, Avg(us): 5235, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 625000
UPDATE - Takes(s): 13390.0, Count: 8943146, OPS: 667.9, Avg(us): 5234, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 625000
UPDATE - Takes(s): 13400.0, Count: 8950960, OPS: 668.0, Avg(us): 5234, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 625000
UPDATE - Takes(s): 13410.0, Count: 8958803, OPS: 668.1, Avg(us): 5233, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 625000
UPDATE - Takes(s): 13420.0, Count: 8966517, OPS: 668.1, Avg(us): 5233, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 625000
UPDATE - Takes(s): 13430.0, Count: 8974240, OPS: 668.2, Avg(us): 5232, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 625000
UPDATE - Takes(s): 13440.0, Count: 8982057, OPS: 668.3, Avg(us): 5232, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 625000
UPDATE - Takes(s): 13450.0, Count: 8989206, OPS: 668.3, Avg(us): 5232, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 625000
UPDATE - Takes(s): 13460.0, Count: 8996312, OPS: 668.4, Avg(us): 5232, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 625000
UPDATE - Takes(s): 13470.0, Count: 9003352, OPS: 668.4, Avg(us): 5232, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 625000
UPDATE - Takes(s): 13480.1, Count: 9008406, OPS: 668.3, Avg(us): 5232, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 625000
UPDATE - Takes(s): 13490.0, Count: 9014359, OPS: 668.2, Avg(us): 5233, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 625000
UPDATE - Takes(s): 13500.0, Count: 9021686, OPS: 668.3, Avg(us): 5233, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 625000
UPDATE - Takes(s): 13510.0, Count: 9029055, OPS: 668.3, Avg(us): 5232, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 625000
UPDATE - Takes(s): 13520.0, Count: 9036367, OPS: 668.4, Avg(us): 5232, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 625000
UPDATE - Takes(s): 13530.0, Count: 9043738, OPS: 668.4, Avg(us): 5231, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 624000
UPDATE - Takes(s): 13540.0, Count: 9051064, OPS: 668.5, Avg(us): 5231, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 624000
UPDATE - Takes(s): 13550.0, Count: 9058397, OPS: 668.5, Avg(us): 5231, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 624000
UPDATE - Takes(s): 13560.0, Count: 9065792, OPS: 668.6, Avg(us): 5230, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 624000
UPDATE - Takes(s): 13570.0, Count: 9073715, OPS: 668.7, Avg(us): 5230, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 624000
UPDATE - Takes(s): 13580.0, Count: 9081577, OPS: 668.7, Avg(us): 5229, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 624000
UPDATE - Takes(s): 13590.0, Count: 9089482, OPS: 668.8, Avg(us): 5229, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 624000
UPDATE - Takes(s): 13600.0, Count: 9097464, OPS: 668.9, Avg(us): 5228, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 623000
UPDATE - Takes(s): 13610.0, Count: 9102342, OPS: 668.8, Avg(us): 5230, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 625000
UPDATE - Takes(s): 13620.0, Count: 9110222, OPS: 668.9, Avg(us): 5230, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 624000
UPDATE - Takes(s): 13630.0, Count: 9117467, OPS: 668.9, Avg(us): 5229, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 624000
UPDATE - Takes(s): 13640.0, Count: 9124680, OPS: 669.0, Avg(us): 5229, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 624000
UPDATE - Takes(s): 13650.0, Count: 9131948, OPS: 669.0, Avg(us): 5229, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 624000
UPDATE - Takes(s): 13660.0, Count: 9139224, OPS: 669.1, Avg(us): 5228, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 624000
UPDATE - Takes(s): 13670.0, Count: 9146486, OPS: 669.1, Avg(us): 5228, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 624000
UPDATE - Takes(s): 13680.0, Count: 9153788, OPS: 669.1, Avg(us): 5227, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 623000
UPDATE - Takes(s): 13690.0, Count: 9159795, OPS: 669.1, Avg(us): 5227, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 624000
UPDATE - Takes(s): 13700.0, Count: 9165833, OPS: 669.0, Avg(us): 5227, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 623000
UPDATE - Takes(s): 13710.0, Count: 9171837, OPS: 669.0, Avg(us): 5227, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 623000
UPDATE - Takes(s): 13720.0, Count: 9177813, OPS: 668.9, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 623000
UPDATE - Takes(s): 13730.6, Count: 9182387, OPS: 668.8, Avg(us): 5227, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 623000
UPDATE - Takes(s): 13740.0, Count: 9187210, OPS: 668.6, Avg(us): 5228, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 623000
UPDATE - Takes(s): 13750.0, Count: 9194421, OPS: 668.7, Avg(us): 5227, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 623000
UPDATE - Takes(s): 13760.0, Count: 9201685, OPS: 668.7, Avg(us): 5227, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 623000
UPDATE - Takes(s): 13770.0, Count: 9208890, OPS: 668.8, Avg(us): 5227, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 621000
UPDATE - Takes(s): 13780.0, Count: 9216004, OPS: 668.8, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 621000
UPDATE - Takes(s): 13790.0, Count: 9223152, OPS: 668.8, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 620000
UPDATE - Takes(s): 13800.0, Count: 9230305, OPS: 668.9, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 620000
UPDATE - Takes(s): 13810.0, Count: 9237965, OPS: 668.9, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 620000
UPDATE - Takes(s): 13820.0, Count: 9245754, OPS: 669.0, Avg(us): 5225, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 620000
UPDATE - Takes(s): 13830.0, Count: 9253543, OPS: 669.1, Avg(us): 5225, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 620000
UPDATE - Takes(s): 13840.0, Count: 9261376, OPS: 669.2, Avg(us): 5224, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 620000
UPDATE - Takes(s): 13850.0, Count: 9268721, OPS: 669.2, Avg(us): 5224, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 620000
UPDATE - Takes(s): 13860.0, Count: 9273142, OPS: 669.1, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 620000
UPDATE - Takes(s): 13870.0, Count: 9280270, OPS: 669.1, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 620000
UPDATE - Takes(s): 13880.0, Count: 9287474, OPS: 669.1, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 620000
UPDATE - Takes(s): 13890.0, Count: 9294672, OPS: 669.2, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 620000
UPDATE - Takes(s): 13900.0, Count: 9301849, OPS: 669.2, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 620000
UPDATE - Takes(s): 13910.0, Count: 9308904, OPS: 669.2, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 620000
UPDATE - Takes(s): 13920.0, Count: 9315854, OPS: 669.2, Avg(us): 5227, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 618000
UPDATE - Takes(s): 13930.0, Count: 9323761, OPS: 669.3, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 618000
UPDATE - Takes(s): 13940.0, Count: 9331702, OPS: 669.4, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 618000
UPDATE - Takes(s): 13950.0, Count: 9339576, OPS: 669.5, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 618000
UPDATE - Takes(s): 13960.0, Count: 9347425, OPS: 669.6, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 618000
UPDATE - Takes(s): 13970.0, Count: 9355348, OPS: 669.7, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 617000
UPDATE - Takes(s): 13980.0, Count: 9361962, OPS: 669.7, Avg(us): 5227, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 620000
UPDATE - Takes(s): 13990.0, Count: 9368161, OPS: 669.6, Avg(us): 5228, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 620000
UPDATE - Takes(s): 14000.0, Count: 9376478, OPS: 669.7, Avg(us): 5227, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 618000
UPDATE - Takes(s): 14010.0, Count: 9384717, OPS: 669.9, Avg(us): 5227, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 620000
UPDATE - Takes(s): 14020.0, Count: 9393036, OPS: 670.0, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 619000
UPDATE - Takes(s): 14030.0, Count: 9401392, OPS: 670.1, Avg(us): 5226, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 618000
UPDATE - Takes(s): 14040.0, Count: 9409738, OPS: 670.2, Avg(us): 5225, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 618000
UPDATE - Takes(s): 14050.0, Count: 9417610, OPS: 670.3, Avg(us): 5225, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 618000
UPDATE - Takes(s): 14060.0, Count: 9425568, OPS: 670.4, Avg(us): 5224, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 616000
UPDATE - Takes(s): 14070.0, Count: 9433515, OPS: 670.5, Avg(us): 5224, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 618000
UPDATE - Takes(s): 14080.0, Count: 9441482, OPS: 670.6, Avg(us): 5224, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 617000
UPDATE - Takes(s): 14090.0, Count: 9449346, OPS: 670.6, Avg(us): 5223, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 617000
UPDATE - Takes(s): 14100.0, Count: 9457310, OPS: 670.7, Avg(us): 5223, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 616000
UPDATE - Takes(s): 14110.0, Count: 9461860, OPS: 670.6, Avg(us): 5225, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 618000
UPDATE - Takes(s): 14120.0, Count: 9469271, OPS: 670.6, Avg(us): 5224, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 616000
UPDATE - Takes(s): 14130.0, Count: 9476692, OPS: 670.7, Avg(us): 5224, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 618000
UPDATE - Takes(s): 14140.0, Count: 9484124, OPS: 670.7, Avg(us): 5223, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 618000
UPDATE - Takes(s): 14150.0, Count: 9491597, OPS: 670.8, Avg(us): 5223, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 618000
UPDATE - Takes(s): 14160.0, Count: 9499062, OPS: 670.8, Avg(us): 5223, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 618000
UPDATE - Takes(s): 14170.0, Count: 9506316, OPS: 670.9, Avg(us): 5222, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 617000
UPDATE - Takes(s): 14180.0, Count: 9513519, OPS: 670.9, Avg(us): 5222, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 617000
UPDATE - Takes(s): 14190.0, Count: 9520738, OPS: 670.9, Avg(us): 5222, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 617000
UPDATE - Takes(s): 14200.0, Count: 9527998, OPS: 671.0, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 617000
UPDATE - Takes(s): 14210.0, Count: 9535215, OPS: 671.0, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 616000
UPDATE - Takes(s): 14220.0, Count: 9542380, OPS: 671.1, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 616000
UPDATE - Takes(s): 14230.0, Count: 9547837, OPS: 671.0, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 616000
UPDATE - Takes(s): 14240.0, Count: 9552489, OPS: 670.8, Avg(us): 5222, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 616000
UPDATE - Takes(s): 14250.0, Count: 9558750, OPS: 670.8, Avg(us): 5222, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 616000
UPDATE - Takes(s): 14260.0, Count: 9565065, OPS: 670.8, Avg(us): 5222, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 616000
UPDATE - Takes(s): 14270.0, Count: 9571373, OPS: 670.7, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 616000
UPDATE - Takes(s): 14280.0, Count: 9577669, OPS: 670.7, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 616000
UPDATE - Takes(s): 14290.0, Count: 9582358, OPS: 670.6, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 616000
UPDATE - Takes(s): 14300.0, Count: 9587073, OPS: 670.4, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 616000
UPDATE - Takes(s): 14310.0, Count: 9591767, OPS: 670.3, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 615000
UPDATE - Takes(s): 14320.0, Count: 9596445, OPS: 670.1, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 615000
UPDATE - Takes(s): 14330.0, Count: 9601149, OPS: 670.0, Avg(us): 5220, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 611000
UPDATE - Takes(s): 14340.0, Count: 9605843, OPS: 669.9, Avg(us): 5220, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 615000
UPDATE - Takes(s): 14350.0, Count: 9608965, OPS: 669.6, Avg(us): 5220, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 615000
UPDATE - Takes(s): 14360.0, Count: 9611150, OPS: 669.3, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 615000
UPDATE - Takes(s): 14370.0, Count: 9614243, OPS: 669.1, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 615000
UPDATE - Takes(s): 14380.0, Count: 9617353, OPS: 668.8, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 612000
UPDATE - Takes(s): 14390.0, Count: 9620473, OPS: 668.6, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 614000
UPDATE - Takes(s): 14400.0, Count: 9623589, OPS: 668.3, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 614000
UPDATE - Takes(s): 14410.0, Count: 9623677, OPS: 667.8, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 614000
UPDATE - Takes(s): 14420.0, Count: 9623765, OPS: 667.4, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 614000
UPDATE - Takes(s): 14430.0, Count: 9623845, OPS: 666.9, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 614000
UPDATE - Takes(s): 14440.0, Count: 9623933, OPS: 666.5, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 614000
UPDATE - Takes(s): 14450.0, Count: 9624013, OPS: 666.0, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 614000
UPDATE - Takes(s): 14460.0, Count: 9624101, OPS: 665.6, Avg(us): 5222, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 614000
UPDATE - Takes(s): 14470.0, Count: 9627818, OPS: 665.4, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 25000, 99.99th(us): 612000
UPDATE - Takes(s): 14480.0, Count: 9631500, OPS: 665.2, Avg(us): 5222, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 611000
UPDATE - Takes(s): 14490.0, Count: 9634305, OPS: 664.9, Avg(us): 5222, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 615000
UPDATE - Takes(s): 14500.0, Count: 9638177, OPS: 664.7, Avg(us): 5222, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 615000
UPDATE - Takes(s): 14510.0, Count: 9642052, OPS: 664.5, Avg(us): 5222, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 615000
UPDATE - Takes(s): 14520.0, Count: 9645958, OPS: 664.3, Avg(us): 5222, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 615000
UPDATE - Takes(s): 14530.0, Count: 9651665, OPS: 664.3, Avg(us): 5222, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 612000
UPDATE - Takes(s): 14540.0, Count: 9657405, OPS: 664.2, Avg(us): 5222, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 614000
UPDATE - Takes(s): 14550.0, Count: 9663110, OPS: 664.1, Avg(us): 5222, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 612000
UPDATE - Takes(s): 14560.0, Count: 9668807, OPS: 664.1, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 612000
UPDATE - Takes(s): 14570.0, Count: 9674438, OPS: 664.0, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 611000
UPDATE - Takes(s): 14580.0, Count: 9680177, OPS: 663.9, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 611000
UPDATE - Takes(s): 14590.0, Count: 9687737, OPS: 664.0, Avg(us): 5221, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 611000
UPDATE - Takes(s): 14600.0, Count: 9695313, OPS: 664.1, Avg(us): 5220, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 611000
UPDATE - Takes(s): 14610.0, Count: 9699537, OPS: 663.9, Avg(us): 5222, Min(us): 2980, Max(us): 3212382, 99th(us): 9000, 99.9th(us): 26000, 99.99th(us): 611000
